"CaseID";"Opened";"Closed";"Updated";"Status";"Status_Notes";"Responsible_Agency";"Category";"Request_Type";"Request_Details";"Address";"Supervisor_District";"Neighborhood";"Police_District";"Latitude";"Longitude";"Point";"Source";"Media_URL";"case_open_date";"case_close_date"
337133.0;"12/22/2008 02:54:44 PM";"12/23/2008 07:14:19 AM";"12/23/2008 07:14:19 AM";"Closed";"NULL";"PUC - Water - G";"General Request - PUC";"other";"water - other";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-22";"2008-12-23"
337129.0;"12/22/2008 02:49:35 PM";"12/26/2008 07:07:06 PM";"12/26/2008 07:07:06 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Refrigerator";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-22";"2008-12-26"
337116.0;"12/22/2008 02:31:20 PM";"12/22/2008 02:47:56 PM";"12/22/2008 02:47:56 PM";"Closed";"online request submitted.  ";"311 Service Request Queue";"311 External Request";"Damaged_Property";"Damaged_Property - ClearChannel";"Intersection of 23RD AVE and MORAGA ST";4.0;"Outer Sunset";"TARAVAL";37.75592;-122.4809;"""(37.7559190875003";" -122.480889745161)""";"Phone";"2008-12-22";"2008-12-22"
337108.0;"12/22/2008 02:22:22 PM";"12/24/2008 06:07:13 AM";"12/24/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Mattress";"Intersection of FUNSTON AVE and LINCOLN BLVD";2.0;"Presidio National Park";"NULL";37.80086;-122.4545;"""(37.8008582262997";" -122.454526632506)""";"Phone";"2008-12-22";"2008-12-24"
337107.0;"12/22/2008 02:15:19 PM";"12/24/2008 08:26:34 AM";"12/24/2008 08:26:34 AM";"Closed";"#391 12-23-08 @1150 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - PickupTruck";"black - gmc - w4500 - 8H80274";"Intersection of FILLMORE ST and MARINA BLVD";2.0;"Marina";"NORTHERN";37.8064;-122.4375;"""(37.8064018206847";" -122.43746112759)""";"Phone";"2008-12-22";"2008-12-24"
337101.0;"12/22/2008 02:08:03 PM";"12/29/2008 07:49:42 AM";"12/29/2008 07:49:42 AM";"Closed";"NULL";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car4door";"GreyishBrw - Dodge - Intrepid - 3FEN034";""" 739 11TH AVE";0.0;" CA";" 94118""";1.0;0.0;"RICHMOND";"37.77435";"-122.4695";"2008-12-22";"2008-12-29"
337099.0;"12/22/2008 02:06:26 PM";"12/29/2008 07:54:27 AM";"12/29/2008 07:54:27 AM";"Closed";"#145 12-26-08 @1700 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car4door";"BLACK - HONDA - ACCORD - U286BW";"Intersection of SAN JOSE AVE and SANTA YSABEL AVE";11.0;"Mission Terrace";"INGLESIDE";37.72819;-122.4406;"""(37.7281883376998";" -122.440607156768)""";"Phone";"2008-12-22";"2008-12-29"
337096.0;"12/22/2008 02:05:21 PM";"12/22/2008 04:07:05 PM";"12/22/2008 04:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of 9TH ST and NATOMA ST";6.0;"South of Market";"SOUTHERN";37.77544;-122.4137;"""(37.7754368609784";" -122.413718252262)""";"Phone";"2008-12-22";"2008-12-22"
337092.0;"12/22/2008 01:59:31 PM";"12/22/2008 08:07:04 PM";"12/22/2008 08:07:04 PM";"Closed";"NULL";"DPW Ops Queue";"Homeless Concerns";"Human Waste";"Human Waste";"Intersection of HARRINGTON ST and MISSION ST";11.0;"Excelsior";"INGLESIDE";37.72517;-122.4344;"""(37.7251755068618";" -122.434425845135)""";"Phone";"2008-12-22";"2008-12-22"
337087.0;"12/22/2008 01:53:48 PM";"12/28/2008 12:07:09 PM";"12/28/2008 12:07:09 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Furniture";"Intersection of BAKER ST and MCALLISTER ST";5.0;"Western Addition";"PARK";37.77737;-122.4417;"""(37.7773733294008";" -122.441678083798)""";"Phone";"2008-12-22";"2008-12-28"
337086.0;"12/22/2008 01:53:19 PM";"12/30/2008 01:37:07 PM";"12/30/2008 01:37:07 PM";"Closed";"NULL";"DPW BSSR Queue";"Street Defects";"Pavement_Defect";"Pavement_Defect";"Intersection of GEARY BLVD and MASONIC AVE";2.0;"Lone Mountain";"RICHMOND";37.78239;-122.4473;"""(37.7823915122949";" -122.447301613877)""";"Phone";"2008-12-22";"2008-12-30"
337082.0;"12/22/2008 01:41:42 PM";"12/29/2008 04:52:11 PM";"12/29/2008 04:52:11 PM";"Closed";"NULL";"PUC Sewer Ops";"Sewer Issues";"Sewage_Back_Up";"Outofsewervent4inch";"Intersection of 11TH ST and BRYANT ST";10.0;"Mission";"MISSION";37.76905;-122.4108;"""(37.7690534529901";" -122.410813848295)""";"Phone";"2008-12-22";"2008-12-29"
337079.0;"12/22/2008 01:40:01 PM";"12/30/2008 06:07:18 AM";"12/30/2008 06:07:18 AM";"Closed";"NULL";"DPW Ops Queue";"Encampments";"Encampment items";"Cart Pickup";""" 481 JESSIE ST";0.0;" CA";" 94103""";6.0;0.0;"TENDERLOIN";"37.7816";"-122.409";"2008-12-22";"2008-12-30"
337076.0;"12/22/2008 01:38:57 PM";"12/24/2008 07:04:44 AM";"12/24/2008 07:04:44 AM";"Closed";"273 12-23-08 @1045 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car2door";"White - Honda - NA - 4EYM942";"Intersection of DELMAR ST and PIEDMONT ST";8.0;"Buena Vista";"PARK";37.76549;-122.4449;"""(37.7654920339546";" -122.444926733191)""";"Phone";"2008-12-22";"2008-12-24"
337075.0;"12/22/2008 01:38:40 PM";"12/24/2008 08:27:36 AM";"12/24/2008 08:27:36 AM";"Closed";"#235 12-23-08 @0855 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - PickupTruck";"gray - Toyota - n/a - 5V79612";"""2201 18TH AVE";0.0;" CA";" 94116""";7.0;0.0;"TARAVAL";"37.74667";"-122.475";"2008-12-22";"2008-12-24"
337071.0;"12/22/2008 01:30:07 PM";"12/24/2008 12:07:16 PM";"12/24/2008 12:07:16 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Building_commercial";"Building_commercial - Not_Offensive";"""2100 MISSION ST";0.0;" CA";" 94110""";9.0;0.0;"MISSION";"37.7632";"-122.42";"2008-12-22";"2008-12-24"
337065.0;"12/22/2008 01:23:02 PM";"12/22/2008 02:36:36 PM";"12/22/2008 02:36:36 PM";"Closed";"ENTER SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PG & E";"PG & E";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-22";"2008-12-22"
337063.0;"12/22/2008 01:21:25 PM";"12/23/2008 07:07:06 AM";"12/23/2008 07:07:06 AM";"Closed";"NULL";"DPW Ops Queue";"Homeless Concerns";"Human Waste";"Human Waste";"""1137 POTRERO AVE";0.0;" CA";" 94110""";10.0;0.0;"MISSION";"37.75376";"-122.4062";"2008-12-22";"2008-12-23"
337061.0;"12/22/2008 01:19:25 PM";"12/29/2008 10:13:34 AM";"12/29/2008 10:13:34 AM";"Closed";"NULL";"DPT Color Curb Queue";"Color Curb";"Red Color Curb Request";"DPT Color Curb";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-22";"2008-12-29"
337060.0;"12/22/2008 01:18:33 PM";"12/22/2008 02:07:04 PM";"12/22/2008 02:07:04 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"""2608 POST ST";0.0;" CA";" 94115""";5.0;0.0;"RICHMOND";"37.78372";"-122.4448";"2008-12-22";"2008-12-22"
337053.0;"12/22/2008 01:14:40 PM";"12/24/2008 12:07:14 PM";"12/24/2008 12:07:14 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Building_commercial";"Building_commercial - Not_Offensive";"Intersection of MISSION ST and SYCAMORE ST";9.0;"Mission";"MISSION";37.76271;-122.4194;"""(37.7627128979633";" -122.419443567172)""";"Phone";"2008-12-22";"2008-12-24"
337051.0;"12/22/2008 01:13:44 PM";"12/23/2008 12:07:19 PM";"12/23/2008 12:07:19 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Sidewalk_in_front_of_property";"Sidewalk_in_front_of_property - Not_Offensive";"Intersection of MISSION ST and SYCAMORE ST";9.0;"Mission";"MISSION";37.76271;-122.4194;"""(37.7627128979633";" -122.419443567172)""";"Phone";"2008-12-22";"2008-12-23"
337050.0;"12/22/2008 01:11:52 PM";"12/23/2008 08:24:37 AM";"12/23/2008 08:24:37 AM";"Closed";"already in sc ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for Annuzzi Concrete";"Annuzzi Concrete";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-22";"2008-12-23"
337048.0;"12/22/2008 01:10:41 PM";"12/23/2008 08:21:52 AM";"12/23/2008 08:21:52 AM";"Closed";"already in sc ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for Annuzzi Concrete";"Annuzzi Concrete";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-22";"2008-12-23"
337047.0;"12/22/2008 01:10:29 PM";"12/24/2008 12:07:19 PM";"12/24/2008 12:07:19 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Building_commercial";"Building_commercial - Not_Offensive";"""2109 MISSION ST";0.0;" CA";" 94110""";9.0;0.0;"MISSION";"37.76315";"-122.419";"2008-12-22";"2008-12-24"
337046.0;"12/22/2008 01:09:13 PM";"12/22/2008 05:16:18 PM";"12/22/2008 05:16:18 PM";"Closed";"ENTER SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for Annuzzi Concrete";"Annuzzi Concrete";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-22";"2008-12-22"
337045.0;"12/22/2008 01:08:41 PM";"12/25/2008 06:07:11 AM";"12/25/2008 06:07:11 AM";"Closed";"NULL";"DPW Ops Queue";"Homeless Concerns";"Human Waste";"Human Waste";"""1230 20TH AVE";0.0;" CA";" 94122""";4.0;0.0;"TARAVAL";"37.76477";"-122.4781";"2008-12-22";"2008-12-25"
337044.0;"12/22/2008 01:07:49 PM";"12/23/2008 08:20:19 AM";"12/23/2008 08:20:19 AM";"Closed";"already in sc ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for Annuzzi Concrete";"Annuzzi Concrete";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-22";"2008-12-23"
337041.0;"12/22/2008 01:06:28 PM";"12/24/2008 07:18:26 AM";"12/24/2008 07:18:26 AM";"Closed";"NULL";"DPT Meter_Bike Queue";"Graffiti";"Graffiti on Parking_meter";"Parking_meter - Not_Offensive";"Intersection of 17TH ST and MISSION ST";9.0;"Mission";"MISSION";37.76343;-122.4195;"""(37.7634292697508";" -122.419512595608)""";"Phone";"2008-12-22";"2008-12-24"
337040.0;"12/22/2008 01:04:51 PM";"12/22/2008 02:12:02 PM";"12/22/2008 02:12:02 PM";"Closed";"ENTER SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for Annuzzi Concrete";"Annuzzi Concrete";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-22";"2008-12-22"
337037.0;"12/22/2008 12:57:03 PM";"12/29/2008 07:48:21 AM";"12/29/2008 07:48:21 AM";"Closed";"NULL";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicles";"blue - Dodge - Caravan - NONE";"""5355 ANZA ST";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.77701";"-122.5059";"2008-12-22";"2008-12-29"
337034.0;"12/22/2008 12:54:31 PM";"12/24/2008 07:15:36 AM";"12/24/2008 07:15:36 AM";"Closed";"NULL";"DPT Meter_Bike Queue";"Graffiti";"Graffiti on Parking_meter";"Parking_meter - Not_Offensive";"""2135 MISSION ST";0.0;" CA";" 94110""";9.0;0.0;"MISSION";"37.76285";"-122.4193";"2008-12-22";"2008-12-24"
284104.0;"09/19/2008 09:09:28 AM";"06/26/2010 07:17:00 PM";"06/26/2010 07:17:00 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Landscaping";"Other";"Intersection of CASTRO ST and MARKET ST";8.0;"Castro";"MISSION";37.76267;-122.4352;"""(37.7626708067676";" -122.435188059501)""";"Phone";"2008-09-19";"2010-06-26"
337029.0;"12/22/2008 12:47:45 PM";"12/22/2008 02:07:04 PM";"12/22/2008 02:07:04 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 602 MISSION ST";0.0;" CA";" 94105""";6.0;0.0;"SOUTHERN";"37.78796";"-122.4001";"2008-12-22";"2008-12-22"
337027.0;"12/22/2008 12:46:44 PM";"12/24/2008 12:07:16 PM";"12/24/2008 12:07:16 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Building_other";"Building_other - Not_Offensive";"""2170 MISSION ST";0.0;" CA";" 94110""";9.0;0.0;"MISSION";"37.76232";"-122.4196";"2008-12-22";"2008-12-24"
337025.0;"12/22/2008 12:43:27 PM";"12/22/2008 02:14:45 PM";"12/22/2008 02:14:45 PM";"Closed";"mailed app ";"DPH - Office of Vital Records - G";"General Request - DPH";"mailing_request";"ovr - mailing_request";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-22";"2008-12-22"
337024.0;"12/22/2008 12:42:49 PM";"12/22/2008 02:07:04 PM";"12/22/2008 02:07:04 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Pole";"Pole - Not_Offensive";"Intersection of 19TH AVE and IRVING ST";4.0;"Outer Sunset";"TARAVAL";37.76356;-122.4772;"""(37.7635595151704";" -122.477174129256)""";"Phone";"2008-12-22";"2008-12-22"
337022.0;"12/22/2008 12:41:08 PM";"12/25/2008 06:07:13 AM";"12/25/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Sidewalk_in_front_of_property";"Sidewalk_in_front_of_property - Not_Offensive";"Intersection of 19TH AVE and IRVING ST";4.0;"Outer Sunset";"TARAVAL";37.76356;-122.4772;"""(37.7635595151704";" -122.477174129256)""";"Phone";"2008-12-22";"2008-12-25"
337020.0;"12/22/2008 12:40:00 PM";"12/26/2008 10:49:43 AM";"12/26/2008 10:49:43 AM";"Closed";"Completed ";"Housing Authority SR Queue";"SFHA Requests";"Plumbing";"Plumbing - Urgent";""" 330 CLEMENTINA ST";0.0;" SAN FRANCISCO";" CA";0.0;6.0;"South of Market";"SOUTHERN";"37.78217";"2008-12-22";"2008-12-26"
337018.0;"12/22/2008 12:37:53 PM";"12/22/2008 03:07:06 PM";"12/22/2008 03:07:06 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Mail_box";"Mail_box - Not_Offensive";"Intersection of 17TH ST and MISSION ST";9.0;"Mission";"MISSION";37.76343;-122.4195;"""(37.7634292697508";" -122.419512595608)""";"Phone";"2008-12-22";"2008-12-22"
337016.0;"12/22/2008 12:34:11 PM";"12/24/2008 06:07:12 AM";"12/24/2008 06:07:12 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Mattress";"""4800 GEARY BLVD";0.0;" CA";" 94118""";1.0;0.0;"RICHMOND";"37.78096";"-122.4709";"2008-12-22";"2008-12-24"
337015.0;"12/22/2008 12:33:18 PM";"12/24/2008 05:07:14 AM";"12/24/2008 05:07:14 AM";"Closed";"NULL";"DPW BSM Queue";"Litter Receptacles";"Cans_Left_Out_24x7";"Cans_Left_Out_24x7";""" 400 POST ST";0.0;" CA";" 94102""";3.0;0.0;"CENTRAL";"37.7885";"-122.409";"2008-12-22";"2008-12-24"
337014.0;"12/22/2008 12:32:59 PM";"12/22/2008 03:07:07 PM";"12/22/2008 03:07:07 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Pole";"Pole - Offensive";"Intersection of ALEMANY BLVD and THERESA ST";11.0;"Mission Terrace";"INGLESIDE";37.72873;-122.4345;"""(37.7287316622019";" -122.434478633405)""";"Phone";"2008-12-22";"2008-12-22"
337013.0;"12/22/2008 12:32:51 PM";"12/22/2008 03:07:07 PM";"12/22/2008 03:07:07 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Mail_box";"Mail_box - Not_Offensive";"Intersection of 18TH ST and MISSION ST";9.0;"Mission";"MISSION";37.76184;-122.4194;"""(37.7618358043403";" -122.419359315196)""";"Phone";"2008-12-22";"2008-12-22"
337007.0;"12/22/2008 12:21:06 PM";"12/24/2008 06:07:17 AM";"12/24/2008 06:07:17 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Furniture";"""1909 BRODERICK ST";0.0;" CA";" 94115""";2.0;0.0;"RICHMOND";"37.78794";"-122.4422";"2008-12-22";"2008-12-24"
337006.0;"12/22/2008 12:19:51 PM";"12/23/2008 07:07:07 AM";"12/23/2008 07:07:07 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of 15TH ST and CALEDONIA ST";9.0;"Mission";"MISSION";37.76657;-122.4215;"""(37.7665704473143";" -122.421531181949)""";"Phone";"2008-12-22";"2008-12-23"
337004.0;"12/22/2008 12:17:42 PM";"12/27/2008 03:07:06 PM";"12/27/2008 03:07:06 PM";"Closed";"NULL";"DPW Ops Queue";"Homeless Concerns";"Human Waste";"Human Waste";""" 620 HAIGHT ST";0.0;" CA";" 94117""";5.0;0.0;"NORTHERN";"37.77209";"-122.4329";"2008-12-22";"2008-12-27"
337002.0;"12/22/2008 12:16:30 PM";"12/29/2008 11:52:06 AM";"12/29/2008 11:52:06 AM";"Closed";"NULL";"DPW BSSR Queue";"Street Defects";"Pavement_Defect";"Pavement_Defect";"Intersection of BAY SHORE BLVD and PAUL AVE";10.0;"Portola";"BAYVIEW";37.72362;-122.4008;"""(37.7236162071968";" -122.400784905915)""";"Phone";"2008-12-22";"2008-12-29"
337001.0;"12/22/2008 12:16:16 PM";"12/27/2008 02:07:10 PM";"12/27/2008 02:07:10 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Furniture";"Intersection of 7TH AVE and CALIFORNIA ST";1.0;"Presidio Terrace";"RICHMOND";37.78485;-122.4656;"""(37.7848523865455";" -122.46563244875)""";"Phone";"2008-12-22";"2008-12-27"
337000.0;"12/22/2008 12:14:54 PM";"12/23/2008 07:07:06 AM";"12/23/2008 07:07:06 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of 15TH ST and JULIAN AVE";9.0;"Mission";"MISSION";37.7666;-122.4211;"""(37.7665993360598";" -122.421056485527)""";"Phone";"2008-12-22";"2008-12-23"
336999.0;"12/22/2008 12:14:38 PM";"12/30/2008 04:52:07 PM";"12/30/2008 04:52:07 PM";"Closed";"NULL";"PUC Sewer Ops";"Sewer Issues";"Sewage_Back_Up";"Outofsewervent4inch";""" 423 LOMBARD ST";0.0;" CA";" 94133""";3.0;0.0;"CENTRAL";"37.80326";"-122.4085";"2008-12-22";"2008-12-30"
336991.0;"12/22/2008 12:02:59 PM";"12/25/2008 06:07:12 AM";"12/25/2008 06:07:12 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Hazardous Materials";"Liquids - Oil/Paint/Other";""" 727 GARFIELD ST";0.0;" CA";" 94132""";11.0;0.0;"TARAVAL";"37.71954";"-122.4694";"2008-12-22";"2008-12-25"
284147.0;"09/19/2008 10:04:54 AM";"12/16/2010 04:09:22 PM";"12/16/2010 04:09:22 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Landscaping";"Other";"Intersection of 23RD ST and CAROLINA ST";10.0;"Potrero Hill";"BAYVIEW";37.75468;-122.3997;"""(37.754682364103";" -122.399738116672)""";"Phone";"2008-09-19";"2010-12-16"
336985.0;"12/22/2008 11:50:41 AM";"12/23/2008 07:07:07 AM";"12/23/2008 07:07:07 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of DWIGHT ST and GIRARD ST";9.0;"Portola";"BAYVIEW";37.72377;-122.4031;"""(37.7237751437806";" -122.403105673037)""";"Phone";"2008-12-22";"2008-12-23"
336984.0;"12/22/2008 11:47:53 AM";"12/29/2008 07:58:40 AM";"12/29/2008 07:58:40 AM";"Closed";"#273 12-26-08 @1120 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - PickupTruck";"DPT Abandoned Vehicles Low";"""1237 4TH AVE";0.0;" CA";" 94122""";5.0;0.0;"PARK";"37.76545";"-122.4612";"2008-12-22";"2008-12-29"
336983.0;"12/22/2008 11:47:10 AM";"12/24/2008 06:00:45 AM";"12/24/2008 06:00:45 AM";"Closed";"Denied by BSM ";"311 Supervisor Queue";"Sidewalk or Curb";"Sidewalk_Defect";"Collapsed_sidewalk";"Intersection of BANKS ST and EUGENIA AVE";9.0;"Bernal Heights";"INGLESIDE";37.74026;-122.4127;"""(37.7402568520194";" -122.412681476447)""";"Phone";"2008-12-22";"2008-12-24"
336982.0;"12/22/2008 11:45:09 AM";"12/23/2008 06:07:07 AM";"12/23/2008 06:07:07 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Mattress";""" 535 STEVENSON ST";0.0;" CA";" 94103""";6.0;0.0;"TENDERLOIN";"37.7811";"-122.41";"2008-12-22";"2008-12-23"
336980.0;"12/22/2008 11:44:52 AM";"12/26/2008 01:22:56 PM";"12/26/2008 01:22:56 PM";"Closed";"#e5 12-26-08 @1025 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car2door";"Blue - Volvo - 240 DL - None";""" 303 ELIZABETH ST";0.0;" CA";" 94114""";8.0;0.0;"MISSION";"37.75233";"-122.4277";"2008-12-22";"2008-12-26"
336979.0;"12/22/2008 11:44:35 AM";"12/22/2008 01:07:04 PM";"12/22/2008 01:07:04 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 943 BOSWORTH ST";0.0;" CA";" 94131""";8.0;0.0;"INGLESIDE";"37.73399";"-122.4372";"2008-12-22";"2008-12-22"
336974.0;"12/22/2008 11:36:08 AM";"12/23/2008 07:07:07 AM";"12/23/2008 07:07:07 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Electronics";"Intersection of ITALY AVE and NAPLES ST";11.0;"Excelsior";"INGLESIDE";37.71619;-122.4347;"""(37.7161893232093";" -122.434732120066)""";"Phone";"2008-12-22";"2008-12-23"
336973.0;"12/22/2008 11:35:58 AM";"12/27/2008 06:07:14 AM";"12/27/2008 06:07:14 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-22";"2008-12-27"
336972.0;"12/22/2008 11:34:47 AM";"12/27/2008 06:07:12 AM";"12/27/2008 06:07:12 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-22";"2008-12-27"
336971.0;"12/22/2008 11:33:40 AM";"12/24/2008 06:07:08 AM";"12/24/2008 06:07:08 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Mattress";""" 750 NAPLES ST";0.0;" CA";" 94112""";11.0;0.0;"INGLESIDE";"37.717";"-122.4343";"2008-12-22";"2008-12-24"
336970.0;"12/22/2008 11:33:39 AM";"12/27/2008 06:07:12 AM";"12/27/2008 06:07:12 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-22";"2008-12-27"
336969.0;"12/22/2008 11:32:33 AM";"12/27/2008 06:07:12 AM";"12/27/2008 06:07:12 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-22";"2008-12-27"
336966.0;"12/22/2008 11:27:29 AM";"12/23/2008 04:54:17 AM";"12/23/2008 04:54:17 AM";"Closed";"NULL";"DPW - Bureau of Street Environmental Services - G";"General Request - PUBLIC WORKS";"customer_callback";"bses - customer_callback";"Intersection of 14TH AVE and FULTON ST";1.0;"Golden Gate Park";"RICHMOND";37.77311;-122.4723;"""(37.7731143562208";" -122.472297396952)""";"Phone";"2008-12-22";"2008-12-23"
336965.0;"12/22/2008 11:25:46 AM";"12/23/2008 07:07:08 AM";"12/23/2008 07:07:08 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-22";"2008-12-23"
336964.0;"12/22/2008 11:24:24 AM";"12/23/2008 07:07:07 AM";"12/23/2008 07:07:07 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-22";"2008-12-23"
336962.0;"12/22/2008 11:21:34 AM";"12/24/2008 06:07:17 AM";"12/24/2008 06:07:17 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of 19TH ST and DOLORES ST";8.0;"Mission Dolores";"MISSION";37.75983;-122.4259;"""(37.7598295565368";" -122.425920184313)""";"Phone";"2008-12-22";"2008-12-24"
336959.0;"12/22/2008 11:19:53 AM";"12/23/2008 07:07:06 AM";"12/23/2008 07:07:06 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-22";"2008-12-23"
336957.0;"12/22/2008 11:18:55 AM";"12/23/2008 06:07:07 AM";"12/23/2008 06:07:07 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-22";"2008-12-23"
